"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","H9UD1","H9UD2","H9UD3","H912h1","H912h2","H912h3","gene_name","biotype"
"ENSG00000007174",207.811059593328,-1.33265416963566,0.129910478148527,-10.2582500551805,1.08657931095616e-24,1.12578832584981e-23,0.110661976198135,0.111908829681299,0.0852500219895629,0.250178465993223,0.267292296366653,0.270867189958038,"DNAH9","protein_coding"
"ENSG00000198108",172.173062908038,-1.98317616214893,0.19350683731391,-10.2486102800171,1.20057227407049e-24,1.24248332584685e-23,0.139965762074066,0.112799742448841,0.150375229240097,0.577889930425831,0.62565363602851,0.553231990181864,"CHSY3","protein_coding"
"ENSG00000203780",195.507812718149,-1.29469922401443,0.12637247317377,-10.2451047407622,1.2448997217527e-24,1.28738439479664e-23,0.755169882963444,0.641746682873506,0.537942662398679,1.43466070670886,1.67330754866615,1.69892319942653,"FANK1","protein_coding"
"ENSG00000121898",255.808193852499,0.888930964457235,0.0867974544641923,10.2414404886028,1.29296770635799e-24,1.33608290593178e-23,3.40823399934995,3.6313696327654,3.62005958780953,1.85557268719419,1.98822466602052,1.9221768087982,"CPXM2","protein_coding"
"ENSG00000156136",797.669952567872,0.604988008369918,0.059111297106467,10.2347273361344,1.38585003203472e-24,1.43152187340756e-23,7.33681700763514,7.12735288247795,7.96557069425875,5.33948908490402,4.6680838240399,4.80713828625235,"DCK","protein_coding"
"ENSG00000188613",508.641246550117,-0.729557235162363,0.0712886901702515,-10.2338426112198,1.39857392151772e-24,1.44411993262224e-23,2.23283195549671,2.45736390210237,2.39144572514411,3.83618293257947,3.77694024325029,4.2032272154233,"NANOS1","protein_coding"
"ENSG00000126106",465.421131993741,-0.837044900261075,0.0818285407088528,-10.2292536688305,1.46645129622733e-24,1.51306586797393e-23,2.18489057424174,1.99597101351794,2.13593039963946,3.52978969867562,3.75766012646524,4.07889161277216,"TMEM53","protein_coding"
"ENSG00000110888",6355.78526242738,-0.867434504306399,0.0848099483361875,-10.2279805768526,1.48585380399536e-24,1.53250726116567e-23,10.3266612501836,10.2746902993445,10.0044842297666,20.4055416088789,19.2045219625403,16.6677740057209,"CAPRIN2","protein_coding"
"ENSG00000254252",30.6618009624616,2.4033151402177,0.23501178542603,10.2263600774785,1.51091924690992e-24,1.5571858136797e-23,5.34706785824159,4.60436604184424,5.6524041425563,0.960039731780869,1.10238211126634,0.839391684034571,"RPL7P20","processed_pseudogene"
"ENSG00000156239",952.620949875518,-0.625505045577097,0.0612644985651518,-10.2099104738759,1.79029945887802e-24,1.84234539651295e-23,3.53792593207278,3.42906064606771,3.45780716118406,5.76923810912136,5.4242244582835,4.98817893406308,"N6AMT1","protein_coding"
"ENSG00000163565",200.919438749661,-1.03217688055711,0.101110743514341,-10.2083798880453,1.81876199926368e-24,1.87022865786743e-23,0.884978079694976,0.806442636707084,0.857580028534977,1.67035109427547,1.84934994343508,1.7413717885423,"IFI16","protein_coding"
"ENSG00000106479",318.342801082353,-0.928565853533591,0.0910278122337256,-10.2009026774079,1.96438179418509e-24,2.01845208540318e-23,0.585481929776724,0.541571084527836,0.577581999516476,1.08496671797903,1.08959772735127,1.10075203810756,"ZNF862","protein_coding"
"ENSG00000141540",473.952149902944,0.708018397504328,0.0694459068163123,10.1952502309038,2.08207658725126e-24,2.13778092521412e-23,3.83149438140538,3.9393097776239,3.59489069471523,2.38712289389505,2.36430603506161,2.22178729678384,"TTYH2","protein_coding"
"ENSG00000099203",511.297680819155,-0.742695118538049,0.0728560819897237,-10.1940030022862,2.10897253432368e-24,2.16458422568262e-23,6.01094205042074,5.93709188580181,5.85639939560819,9.54040565037781,9.7134792772729,10.7062124831764,"TMED1","protein_coding"
"ENSG00000148803",669.330683735565,-0.712315599322559,0.0698811808981424,-10.1932392980138,2.12561109045799e-24,2.18002609700907e-23,7.8072111069618,7.70947774000901,7.95354600759769,12.9633451152343,12.0276737809105,13.712217875844,"FUOM","protein_coding"
"ENSG00000187650",252.727804225517,-1.10728590747496,0.10863312749299,-10.1928935770206,2.1331858869449e-24,2.18697510020507e-23,1.23379757171678,1.30287984092134,1.3914588771056,2.96161325124947,2.77107808885023,2.86388323945733,"VMAC","protein_coding"
"ENSG00000100100",213.948834946986,-1.0378493863239,0.101866711799174,-10.1883075245423,2.23623346878074e-24,2.29090439559144e-23,1.02059134526806,1.05716860679597,1.03754297459045,2.28413227946383,2.22088939139172,1.96158126153304,"PIK3IP1","protein_coding"
"ENSG00000100564",475.475285406347,-0.819737031386952,0.0805019283128787,-10.1828247914878,2.3659179322425e-24,2.42194584287136e-23,2.15729733249595,2.34505225569848,2.40016099646087,4.05218703774965,4.18162783706681,4.06217644335283,"PIGH","protein_coding"
"ENSG00000231698",44.3167371983253,1.91555731412745,0.188135546827322,10.1817936399102,2.39112743861467e-24,2.44683695223685e-23,3.78013147864744,4.15783191480257,4.46739218334242,1.03553778887131,1.23189389325347,0.99763300629315,"AP002856.5","lincRNA"
"ENSG00000149311",3973.52146908142,-0.606427123833378,0.0595802995245529,-10.1783161325577,2.478123218385e-24,2.53491161213715e-23,2.70218526176894,3.25878446387441,3.13209192677611,5.12778312623917,4.5506607989734,4.24835975127749,"ATM","protein_coding"
"ENSG00000206432",339.514380199387,0.813902459624082,0.0799770187646645,10.1767041607167,2.51950595354362e-24,2.57627957424566e-23,1.51199336774088,1.41044094829975,1.50092725310446,0.841437000783346,0.800462644145637,0.877971151903598,"TMEM200C","protein_coding"
"ENSG00000101210",596.416487707162,-0.743981830681561,0.073120525484763,-10.1747330964764,2.57103864002573e-24,2.62701009361553e-23,7.51865931683808,7.84876027797538,7.8830192317667,12.0793180005076,12.7563259262451,14.3399566360243,"EEF1A2","protein_coding"
"ENSG00000169129",183.165406516109,-1.04217526075873,0.102460039000825,-10.1715290265539,2.65704478744958e-24,2.71185067209932e-23,1.02137047038467,1.00605046966655,0.958528922318302,2.14527322404182,2.05335468398043,1.9966884861673,"AFAP1L2","protein_coding"
"ENSG00000197444",849.321910066317,-0.601135237697782,0.0591379658745678,-10.1649630454452,2.84229789195407e-24,2.89552484056363e-23,3.2696090049283,3.48355803727906,3.33355693952898,4.9451001515725,5.15769798067425,5.27571609349888,"OGDHL","protein_coding"
"ENSG00000165029",677.105412730886,-0.760900011554971,0.074894563556654,-10.1596160711904,3.00256454600544e-24,3.05651687769147e-23,1.06175437434493,1.07844283572547,1.16908950860577,2.08716046720914,1.87752568391587,1.69022256978847,"ABCA1","protein_coding"
"ENSG00000138101",616.022489935018,0.662114018790812,0.0652025169305217,10.154730982185,3.15679577240955e-24,3.20993692755268e-23,2.86089547601264,2.83179724730306,2.84514871877006,1.76215724712571,1.74206479733459,1.90263782266767,"DTNB","protein_coding"
"ENSG00000100271",312.095584009762,-0.925445297840041,0.0911398261183869,-10.1541262174225,3.17642709971574e-24,3.22869891268655e-23,3.05115758181699,2.59620707008736,3.28548683946054,5.56401217109967,5.38767652766292,6.19360803543574,"TTLL1","protein_coding"
"ENSG00000083750",715.211101436053,-0.704043250211101,0.0695224521157482,-10.1268472095739,4.19972729154418e-24,4.25619029179717e-23,3.50294495695017,3.4322903405582,3.54139540888753,5.67888723409728,5.32182815559138,6.17388854739509,"RRAGB","protein_coding"
"ENSG00000125637",167.250299139072,-1.3458141616255,0.132957759126822,-10.1221182611975,4.40771375050408e-24,4.46201521846257e-23,0.145380298324513,0.172573964943098,0.18274368647666,0.454691417785599,0.426075749059815,0.420197419953856,"PSD4","protein_coding"
"ENSG00000062524",63.9340880840373,-2.13456755136798,0.210905252138296,-10.1209786372143,4.45934273515278e-24,4.51261077152313e-23,0.193826512350705,0.0989951512366998,0.182247181679693,0.732804487460764,0.780279058849128,0.7340701006094,"LTK","protein_coding"
"ENSG00000063241",1245.09255658954,0.73038186682746,0.0722470836578662,10.1094996482662,5.01396869428665e-24,5.0663672592971e-23,11.4129250893388,11.5608504940726,11.8170827895015,6.82955174232458,6.08954498838017,8.09095742742649,"ISOC2","protein_coding"
"ENSG00000101938",354.264695849975,0.749975724859336,0.0742382686788885,10.1022792988788,5.39728973383887e-24,5.44966933531487e-23,5.5540342490773,5.32593192114442,6.09857937920234,3.26763059449952,3.53959680449502,3.32434196655133,"CHRDL1","protein_coding"
"ENSG00000184500",1088.38535555384,-0.591579844603627,0.0585911822828229,-10.0967384776098,5.71100410186906e-24,5.75792944876356e-23,3.54680003948039,3.44902453259612,3.60507205204904,5.32909839824626,5.2555098733599,5.48378030972789,"PROS1","protein_coding"
"ENSG00000141040",508.07047450362,-0.925018948512913,0.0916277387496307,-10.0954029984358,5.78927895300044e-24,5.83469760555989e-23,2.14285776232014,2.08303454095507,2.4294278560402,4.01138306324592,4.54553240155613,4.21438468539149,"ZNF287","protein_coding"
"ENSG00000274652",109.235110474562,1.25893222602132,0.124903696221587,10.0792231463503,6.82636884361954e-24,6.86223110462753e-23,9.60926966786216,9.87123079474521,8.85629025909295,3.78602550151098,3.99420726990139,4.00896073185397,"RP11-457D13.4","lincRNA"
"ENSG00000258768",164.138599416904,-1.46996306629281,0.145991834636639,-10.068803299523,7.58958901486195e-24,7.61547210171132e-23,0.320616270345164,0.393147739931743,0.435327874107058,1.09245481322058,1.11759553293355,1.08000989851793,"CTD-2292M16.8","lincRNA"
"ENSG00000160325",989.526807038722,-0.687246208058902,0.0683107162956052,-10.060591446369,8.25012043291462e-24,8.27218927833796e-23,5.86488353490807,5.79093511112183,5.88813006993253,8.94037000220934,9.2098684908802,10.2638941261813,"CACFD1","protein_coding"
"ENSG00000065717",842.935883265192,1.35436923015079,0.134646098805972,10.0587335404531,8.40728768703437e-24,8.42668912015829e-23,0.738338459123248,0.849492991870718,0.765845294126149,0.289840443135248,0.331841125879098,0.274761333887077,"TLE2","protein_coding"
"ENSG00000272841",3537.31807167319,-0.743400767048738,0.0740415580350922,-10.0403177185494,1.0134719256825e-23,1.01284266992149e-22,2.82088033667495,2.94918253373869,2.79436368374678,5.36221518426563,4.71739318283162,4.42300248896783,"RP3-428L16.2","antisense"
"ENSG00000163492",37.148778791453,2.78422606869697,0.277633385639869,10.0284267408262,1.14323625346163e-23,1.14085972295662e-22,0.121652230729272,0.129413714614522,0.122115465915388,0.0224509897685151,0.0125930611502907,0.0117540009135924,"CCDC141","protein_coding"
"ENSG00000172346",145.67125821733,-1.14639716933655,0.114551274109488,-10.0077208066741,1.40962571561368e-23,1.40311343966304e-22,1.0561170410284,1.25288698548689,1.2619626332055,2.42744591575139,2.67994893259959,2.88621602125733,"CSDC2","protein_coding"
"ENSG00000171574",356.852754810256,-0.881416886418624,0.0880762176066862,-10.0074334521799,1.41372506171224e-23,1.40668214049571e-22,1.36928626219537,1.38213255851749,1.3529792450941,2.65056227272637,2.57876317744646,2.40148542475328,"ZNF584","protein_coding"
"ENSG00000260257",192.270562137346,-1.56677689728403,0.156569417278748,-10.0069153000335,1.42114678320503e-23,1.4135528690963e-22,1.06987437748684,0.961182726377114,0.967459189013418,2.08498027723836,3.21499754633623,3.82434581766436,"RP5-1085F17.3","lincRNA"
"ENSG00000168785",613.923755151268,-0.660988866146348,0.066062936557861,-10.0054417890949,1.4424640665344e-23,1.43371392127064e-22,2.16144435728348,2.26852309313963,2.26114392106368,3.57045976840956,3.49639497349967,3.57565988653575,"TSPAN5","protein_coding"
"ENSG00000172216",809.982625814986,0.607428612128091,0.0607149160043092,10.0046026924418,1.45474446407905e-23,1.44539479922277e-22,13.6156775614351,13.1969675502345,13.1639885693699,8.12206880042071,8.85051411295383,9.32306734223239,"CEBPB","protein_coding"
"ENSG00000139629",258.382374410974,0.864703617593976,0.0864408830662212,10.0034102720994,1.47237414592882e-23,1.46184955569849e-22,1.69822076532005,1.6425179864674,1.7672578398163,0.867298969490593,0.932511197936914,1.00766289198713,"GALNT6","protein_coding"
"ENSG00000107954",115.707228817324,-1.30185419131111,0.130170863863658,-10.0011181663101,1.5068587741528e-23,1.49554503580497e-22,0.505016557372662,0.61185314843462,0.627779843446625,1.46354850292408,1.42892505070626,1.47196873202777,"NEURL1","protein_coding"
"ENSG00000206190",36.0009336267981,2.38051611669388,0.23825753089517,9.99135728364983,1.66289012736777e-23,1.64861096214364e-22,0.286023505230199,0.375644411263939,0.365150528246412,0.0567035002320329,0.0591137236311619,0.0695685395968486,"ATP10A","protein_coding"
"ENSG00000158955",2095.25757466035,-1.7701456347659,0.177222742376073,-9.98825326271944,1.71578461318039e-23,1.7004351456159e-22,0.151245828018459,0.163874945279501,0.198604035532582,0.693451304034019,0.652354101778817,0.657599630949647,"WNT9B","protein_coding"
"ENSG00000138798",628.90752591547,0.706160978055469,0.0709099484715951,9.95856002262279,2.3138977022517e-23,2.28492179093155e-22,2.66608848704751,2.90804171446305,2.99258605019017,1.96679208124136,1.67552365124332,1.62973337622395,"EGF","protein_coding"
"ENSG00000231365",233.813742846668,-1.02604360680613,0.103110786930922,-9.9508852307909,2.49949818324394e-23,2.46286527864976e-22,0.715562786553683,0.677720898577344,0.738846766925289,1.3769219359172,1.49965841038856,1.51422845163865,"RP11-418J17.1","antisense"
"ENSG00000132004",620.216740287127,-0.684825558362566,0.0688346614921415,-9.94884762294863,2.55120234501126e-23,2.51200251049093e-22,4.70500801810281,4.47100448721312,4.32632680184498,6.83836678016528,7.23824215018354,7.72928421476885,"FBXW9","protein_coding"
"ENSG00000121236",588.726150384241,0.693394645397631,0.0697272656326727,9.94438314920414,2.66821939420297e-23,2.62344546473502e-22,6.6014761255911,6.23985833110952,6.45139069372752,3.93716457706066,4.27102692822577,3.7564659266346,"TRIM6","protein_coding"
"ENSG00000270619",1453.59116512753,-0.687885373243142,0.0691810888780852,-9.94325739011382,2.69855577662553e-23,2.65231974553895e-22,85.3150252793883,82.6066155981309,80.11136276935,137.798621533255,135.589945995701,128.679172696464,"RP11-197B12.1","processed_pseudogene"
"ENSG00000138463",762.467146424568,-0.599815736798142,0.0603475385861727,-9.9393571113367,2.80632379070044e-23,2.75725091148783e-22,3.96430835178133,3.69896648941022,3.87295358520437,6.08139234316192,5.70964038440923,5.79481905663771,"DIRC2","protein_coding"
"ENSG00000205593",309.206991554032,-1.1019039546052,0.110974319095311,-9.9293599058609,3.10240645430659e-23,3.04706201755891e-22,0.477015580365986,0.58212818503131,0.591272267088521,1.16858631159051,1.19442243918345,1.23719997215259,"DENND6B","protein_coding"
"ENSG00000116525",768.316307625468,-0.588038354443294,0.0592432492245866,-9.92582888582099,3.21420941195672e-23,3.15573778756267e-22,5.76527649864105,5.41482764385365,5.55832013915494,8.20340138835346,8.64262546611003,8.44300624483201,"TRIM62","protein_coding"
"ENSG00000164010",352.042689093421,-0.861461432824629,0.0868271888641237,-9.92156309670158,3.35460945768801e-23,3.29240238847622e-22,1.22266787712033,1.08176411754118,1.28819726598783,2.15285406045755,2.2774553658525,2.16491499703304,"ERMAP","protein_coding"
"ENSG00000138642",247.528330183128,0.885206320720455,0.089257165665241,9.91748185283433,3.49461361659086e-23,3.42612369726892e-22,1.69101738681198,1.72955278036706,1.73021838173535,0.931595449283148,0.962544929935872,0.898411740466998,"HERC6","protein_coding"
"ENSG00000019582",172.62555660446,-1.01597489861993,0.102477390869083,-9.91413705992825,3.61365573250396e-23,3.53902869751274e-22,1.62094771065298,1.68189155343884,1.73586414121964,3.30141575382331,3.46179981466251,3.50357415045979,"CD74","protein_coding"
"ENSG00000274276",204.813740720162,1.12219140831457,0.113333357091177,9.90168682122214,4.09312200677069e-23,4.00572594675488e-22,2.87669176512241,3.09607568947438,2.53438711740799,1.3834228243264,1.30816620677506,1.19880460968609,"CBS","protein_coding"
"ENSG00000259380",1439.62683057223,0.701873920141692,0.0709555515654625,9.8917407398934,4.52097178798645e-23,4.41654234325859e-22,17.7779986271702,18.6451064558693,17.8799199372677,12.5811682001702,11.5455059649054,9.34888128734941,"RP11-346D14.1","lincRNA"
"ENSG00000157150",395.4432540305,-0.72070584093536,0.0729063770061874,-9.88536079462838,4.81842927197832e-23,4.6987412747378e-22,8.19944882550255,8.25593848287781,9.17177509305893,13.7660352798022,13.7272066537848,15.0009878641498,"TIMP4","protein_coding"
"ENSG00000129810",671.505067939348,0.695990887405595,0.0704120229464016,9.88454610848761,4.8577819389323e-23,4.73542882775221e-22,5.39299635393846,4.98976791740647,5.57479832930181,3.47072405012782,3.34801656097591,3.06697542960655,"SGOL1","protein_coding"
"ENSG00000254488",40.5154451199366,2.19897161055867,0.222656927262145,9.87605298248687,5.28746752313529e-23,5.14695744701355e-22,2.57420245425945,2.56069567920654,2.36505147474605,0.551211196535611,0.527670186578202,0.471990828140727,"RP11-65G9.1","lincRNA"
"ENSG00000187837",342.126509375972,0.859639997723404,0.0870647911478586,9.87356641404575,5.42024318955189e-23,5.27432839245051e-22,20.761152010575,19.8347160828992,21.693366187531,10.0265831800479,11.5468606657831,12.7570496769137,"HIST1H1C","protein_coding"
"ENSG00000213654",452.749062869537,-0.835025634038411,0.0846147978587309,-9.86855319837239,5.69805209396975e-23,5.53874953631596e-22,2.48646836012483,2.63552278500479,2.83915930839027,4.46565504997413,4.8494047567658,5.03767913373812,"GPSM3","protein_coding"
"ENSG00000272335",177.804553514774,-1.35936363329689,0.137746515090101,-9.868588199184,5.69606447396789e-23,5.53874953631596e-22,0.985432367784871,1.10791525606497,0.845233630814278,2.10105852858895,2.60174211035179,2.95734772449952,"RP11-53O19.3","lincRNA"
"ENSG00000100146",102.049975334446,1.53130441585735,0.155267110240283,9.86238755579068,6.05911703777122e-23,5.88344994693165e-22,1.08049041126718,0.971158824819946,1.00499352068559,0.403094359325293,0.343702693294879,0.293615576460402,"SOX10","protein_coding"
"ENSG00000166548",298.854419036904,-0.928911141972017,0.0941895714053288,-9.86214427045862,6.07381929793417e-23,5.89563382225515e-22,0.667497480757461,0.705678027940706,0.636345540064372,1.26069205067992,1.2782391337954,1.3168809459883,"TK2","protein_coding"
"ENSG00000136944",206.509140394484,-1.52426322658592,0.154728747062123,-9.85119608041508,6.77330589530862e-23,6.5629592497638e-22,0.201978037106195,0.232812047045878,0.161766336752065,0.598534048695131,0.582017349662668,0.591679873776264,"LMX1B","protein_coding"
"ENSG00000103351",791.229439648901,-0.598743380461813,0.0607876981045521,-9.84974590470593,6.87174809208864e-23,6.65598736438306e-22,1.70924077850592,1.81335446441043,1.75505046552506,2.4847678991428,2.77154288175586,2.7783073747056,"CLUAP1","protein_coding"
"ENSG00000172350",257.072470315156,1.07779928400663,0.109501399724647,9.8427900165375,7.36398068575728e-23,7.12771855339146e-22,0.934875763073564,0.956270564153678,0.870864919258714,0.473494900645175,0.399784564098889,0.427832804422639,"ABCG4","protein_coding"
"ENSG00000115194",144.020866167847,1.36724602231306,0.13908207885022,9.83049745600563,8.32067399656226e-23,8.04233848703402e-22,0.645415891156524,0.668760199376348,0.645721143473973,0.232036124432575,0.24945833155626,0.266581754410552,"SLC30A3","protein_coding"
"ENSG00000140092",276.868519878468,1.04789473592499,0.106614172211173,9.82885027564068,8.45788191092776e-23,8.16918541223848e-22,1.14865929655475,1.1810541570226,1.06288635902129,0.501199836817761,0.56062967817399,0.567896010357905,"FBLN5","protein_coding"
"ENSG00000213612",51.6414776051902,1.82060850776645,0.185303319600055,9.82501830887818,8.78580649379252e-23,8.47993026771233e-22,5.42683135261901,6.44421504951778,5.72726080341434,1.74745225583788,1.92457805415521,1.23802208900639,"FAM220CP","processed_pseudogene"
"ENSG00000159239",149.224392177569,-1.12881769251739,0.114897279008267,-9.82458159375707,8.82396868667434e-23,8.51376076070063e-22,1.07074976315225,1.00525054837973,1.06184084150606,2.30847617196724,2.31639724100509,2.31697238175863,"C2orf81","protein_coding"
"ENSG00000131127",85.2187667060474,1.3698305379088,0.139434548004337,9.82418315628769,8.85892912835841e-23,8.54447929993906e-22,0.929051986524705,0.910820390183663,0.977493288348293,0.36977980088483,0.398837758973679,0.316072942394409,"ZNF141","protein_coding"
"ENSG00000277013",239.056286167824,-0.943082511168039,0.0960134881647725,-9.82239609449017,9.01742709726545e-23,8.69428673934019e-22,2.08782261760482,2.11699189838286,2.33301653315555,4.4197194544493,4.02585623967365,4.26193030969451,"CTC-526N19.1","lincRNA"
"ENSG00000100292",469.819929374001,0.639592451992892,0.065138498037799,9.81896223062657,9.32990357346263e-23,8.98923068593866e-22,8.96939013933179,8.65015338874242,8.21671001964269,5.41615308645152,5.58060588540121,5.61977545551413,"HMOX1","protein_coding"
"ENSG00000142494",229.151732364941,0.883555940977928,0.0900131465247973,9.81585440671737,9.62193864327131e-23,9.2575635406411e-22,2.10717120979454,2.0410439613195,1.89833717439602,1.05355263872756,1.03924377212473,1.18163664718583,"SLC47A1","protein_coding"
"ENSG00000248746",375.446223708289,0.656413407262527,0.0668788439165739,9.81496342971106,9.70731815525382e-23,9.3364269484081e-22,7.17351393549519,7.36763742854881,6.97824106640185,4.3322598368466,4.54126560666417,4.8122572304496,"ACTN3","protein_coding"
"ENSG00000182253",963.622414654787,-0.641128475644101,0.065334202836787,-9.81306035440151,9.89220363823498e-23,9.5109054164801e-22,1.52200907025802,1.44552490855394,1.3492179589677,2.39493686533855,2.2499767224751,2.12328290553836,"SYNM","protein_coding"
"ENSG00000107831",630.367924968302,-1.38594695155198,0.141275490756086,-9.81024340552341,1.01722892518276e-22,9.77675977512322e-22,0.553578056841761,1.0201913508468,0.828526585771693,2.03914355004062,2.18743676240511,2.34363067966657,"FGF8","protein_coding"
"ENSG00000179277",189.203679244842,-1.28250645287379,0.130858943276324,-9.80067866027023,1.11831721452392e-22,1.0737022435445e-21,2.43216079462106,1.90623976725247,2.01467692885564,5.452341799285,4.82784254475312,5.45372827775913,"MEIS3P1","processed_pseudogene"
"ENSG00000163521",363.014120650126,-0.827696136171628,0.0844910308320229,-9.79626036066687,1.16831159033611e-22,1.12091549952198e-21,1.60121488351046,1.47590961750808,1.60105362318129,2.78942276305351,2.6801770327726,2.90374860329887,"GLB1L","protein_coding"
"ENSG00000114450",2113.67899912505,0.592580128901432,0.0605303950500779,9.78979450590367,1.24548755493423e-22,1.19370493750141e-21,13.146575054658,13.5597286860504,14.1090545062227,10.3726141542793,8.99877573764031,7.80256207816067,"GNB4","protein_coding"
"ENSG00000008086",816.051477841941,0.844169735897935,0.0862886933055618,9.78308632984622,1.33089023222077e-22,1.27332690294605e-21,5.07943422068286,5.46561436621798,5.4033941510331,3.6910618475666,2.66529885454197,2.54412398857252,"CDKL5","protein_coding"
"ENSG00000205744",140.319018972831,1.07159214683349,0.109558152565671,9.7810352012933,1.35814234459587e-22,1.29894613684644e-21,1.78610378109031,1.82820196703194,1.74254393240423,0.870295841600795,0.802869016706951,0.870660938620023,"DENND1C","protein_coding"
"ENSG00000199169",110.05021154702,-1.93215754720303,0.197604991532048,-9.77787824195557,1.40116997329171e-22,1.33869462217811e-21,7.36878570919346,10.887386905969,8.06342119754222,39.8412210437137,37.1861984243539,31.1486785975353,"MIR367","miRNA"
"ENSG00000253348",69.7756850883326,1.47725271181405,0.151149914006571,9.77342740499229,1.4641335771875e-22,1.39738706217584e-21,5.11174706375788,5.15939644813509,4.824782940568,2.05635561712776,1.70577178072345,1.62599315408988,"MIR4454","antisense"
"ENSG00000120708",322.676293069837,-0.732345193376204,0.0749327908418089,-9.77336070295663,1.4650981646556e-22,1.39782012132047e-21,1.27996090820638,1.27972102172593,1.32269016192001,2.06468328301517,2.18892198348507,2.23421166405344,"TGFBI","protein_coding"
"ENSG00000197019",397.206430764715,-0.819122814517191,0.0838179353950093,-9.77264365504717,1.47550730501934e-22,1.40726059209635e-21,3.2591365364692,3.37368223708771,2.90496763673044,5.3210080343415,5.54114017711791,6.04983480514006,"SERTAD1","protein_coding"
"ENSG00000176406",386.191126793129,0.78637340353323,0.0805556027677854,9.76187101225074,1.64099370952999e-22,1.5629137094977e-21,1.13798544611038,1.24435644346828,1.26870565198021,0.737899913881667,0.707920250514278,0.677027080940531,"RIMS2","protein_coding"
"ENSG00000238178",3014.57325589341,-0.597411448106787,0.0612153234690001,-9.75918143125259,1.68509806152667e-22,1.60380306982798e-21,41.5166696068423,44.2545334645468,42.9114241121377,63.8474033419022,66.7168212533559,65.2171731707979,"RP11-431J24.2","antisense"
"ENSG00000257151",2025.99242028759,-0.837653758032426,0.0859634475466948,-9.74430158326791,1.95115895689872e-22,1.85316079616868e-21,8.19214937873522,8.53418989779563,8.58682768047319,14.4037143387695,15.5003402966824,15.6906754924201,"PWAR6","lincRNA"
"ENSG00000186409",140.782449882123,-1.45402211858112,0.14927386758685,-9.74063405796826,2.02288191111854e-22,1.91994858598462e-21,0.115028141846711,0.146197138547767,0.147797542566325,0.393219634234757,0.420918634188253,0.337602186785518,"CCDC30","protein_coding"
"ENSG00000175893",1052.09713673104,-0.674209227350948,0.0692615754582271,-9.73424619481224,2.15408808038881e-22,2.0395263717536e-21,1.3635302391232,1.49230892027498,1.42866098807461,2.41201271333773,2.26993066815329,2.20215143405448,"ZDHHC21","protein_coding"
"ENSG00000129654",53.5371018603693,1.94119201192687,0.199422810760598,9.73405201001413,2.15820582858973e-22,2.04201196707126e-21,1.10992160360362,0.971798563662913,1.1377331598077,0.262611123032551,0.237320049362376,0.305527869260547,"FOXJ1","protein_coding"
"ENSG00000124507",272.800958986272,0.929585725926268,0.0955552645549542,9.72825233916505,2.28484626321374e-22,2.16034030063295e-21,3.49201036936607,3.60904683207088,3.83259928274276,1.83055782080274,1.76244989091688,2.14859756912397,"PACSIN1","protein_coding"
"ENSG00000154265",217.699137661573,-1.20222988756091,0.123652582433611,-9.72264277785208,2.41432424009252e-22,2.28039883264245e-21,0.158038556553762,0.189427403531932,0.185021137556007,0.408501201812547,0.451697456511731,0.389406391720141,"ABCA5","protein_coding"
"ENSG00000113578",73.1085649348109,-1.7547639817137,0.180506562521814,-9.72133066631099,2.44564284078827e-22,2.30918305909211e-21,0.156735119729196,0.15906248673997,0.199575406929121,0.603985358184586,0.569504512507787,0.642459949082812,"FGF1","protein_coding"
"ENSG00000167523",638.360149634973,-0.67010916826588,0.0689461404576399,-9.71931371093341,2.49457104235976e-22,2.35294544750396e-21,1.7397310638865,1.79523776200987,1.8856000338868,2.78369904191817,2.83602828219925,3.064840396241,"SPATA33","protein_coding"
"ENSG00000253636",52.7022190669285,1.87642414302312,0.193088585628491,9.71794441870024,2.5283388034173e-22,2.38233246136046e-21,0.995377816000943,0.98740122066344,1.168003259857,0.280920460805266,0.328846022869636,0.227359566840548,"RP11-531A24.5","antisense"
"ENSG00000146859",524.700377205522,0.735027899776355,0.0756430002761585,9.71706432971861,2.55028087379819e-22,2.40218022546437e-21,5.93580697508399,6.64697015253595,6.91257960405642,4.31973228630639,3.79363229793535,3.64552339965142,"TMEM140","protein_coding"
"ENSG00000105971",183.295713584644,-1.12408331130282,0.115688710056469,-9.71644779126797,2.56576435015999e-22,2.41593289447446e-21,0.423231729009119,0.52733979122953,0.503503956037115,1.16097525208294,1.11713426484432,0.937848365127445,"CAV2","protein_coding"
"ENSG00000204267",115.32387734408,1.24965147623756,0.128643107460714,9.71409584939625,2.62568913927331e-22,2.47150780591453e-21,1.14487174524057,0.992529856905132,1.0949091243636,0.501986915285051,0.409250619471643,0.441963514790276,"TAP2","protein_coding"
"ENSG00000235890",73.1321108510354,-2.34022680031718,0.240934595522007,-9.71312067180251,2.65093989272464e-22,2.49356027104243e-21,0.15957879879782,0.115269149407853,0.121071156494732,0.74546223527397,0.780068691428551,0.779488517486799,"TSPEAR-AS1","antisense"
"ENSG00000176842",631.416924585506,1.29420987510149,0.133324074303955,9.70724816098041,2.80816149942261e-22,2.63872675510648e-21,1.10959149308207,1.04957726376465,1.15637112428725,0.403761717093973,0.478589440313437,0.439611110443413,"IRX5","protein_coding"
